file_x,file_y,decision,distance_l2
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0024.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0016.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0036.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0025.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0007.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0063.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0070.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0017.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0010.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0064.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0052.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0041.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0015.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0033.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0016.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0013.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0037.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0013.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0016.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0061.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0044.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0035.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0013.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0039.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0015.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0020.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0007.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0003.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0062.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0056.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0061.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0024.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0022.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0009.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0016.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0003.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0024.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0037.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0027.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0011.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0005.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0013.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0009.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0005.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0035.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0018.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0016.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0034.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0010.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0028.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0017.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0020.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0011.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0001.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0015.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0006.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0026.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0005.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0071.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0005.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0013.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0028.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0005.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0017.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0018.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0028.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Azra_Akin/Azra_Akin_0002.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Azra_Akin/Azra_Akin_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0063.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0067.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0074.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0071.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0024.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0015.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0035.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0030.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0003.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0021.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0055.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0014.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0025.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0021.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Al_Gore/Al_Gore_0004.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Al_Gore/Al_Gore_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0070.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0023.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0002.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0067.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0035.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0056.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0016.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0023.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0010.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0077.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0054.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0043.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0035.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0006.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0050.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alex_Penelas/Alex_Penelas_0002.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alex_Penelas/Alex_Penelas_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0014.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alice_Fisher/Alice_Fisher_0001.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alice_Fisher/Alice_Fisher_0002.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0004.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0003.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0010.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0001.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0077.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0041.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0062.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0022.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0015.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0001.jpg,Yes,0.001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0003.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0031.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ali_Naimi/Ali_Naimi_0006.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ali_Naimi/Ali_Naimi_0002.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Adam_Sandler/Adam_Sandler_0003.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Adam_Sandler/Adam_Sandler_0004.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0070.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0068.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0058.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0048.jpg,Yes,0.0016
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0036.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0022.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0039.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0004.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0017.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ana_Palacio/Ana_Palacio_0005.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ana_Palacio/Ana_Palacio_0003.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0020.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0012.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0060.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0014.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0038.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0026.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0019.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0014.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0011.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0010.jpg,Yes,0.0096
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0074.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0027.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0070.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0053.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0074.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0030.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0023.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0037.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0035.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0029.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0014.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0035.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0015.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0061.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0020.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,Yes,0.0002
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0054.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0039.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0072.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0014.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0037.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0023.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0021.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0014.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0005.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0011.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0010.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0028.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0009.jpg,Yes,0.0001
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0005.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0016.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0035.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0034.jpg,Yes,0.0
/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0011.jpg,/content/drive/My Drive/기업프로젝트-라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0034.jpg,Yes,0.0
